address,lat,lng
208 JURONG EAST ST 21,1.338446,103.742658
206 JURONG EAST ST 21,1.337812,103.742
210 JURONG EAST ST 21,1.3388218,103.7386464
260 JURONG EAST ST 24,1.3437273,103.740187
249 JURONG EAST ST 24,1.3426284,103.7389258
264 JURONG EAST ST 24,1.3437201,103.7414541
302 JURONG EAST ST 32,1.344785,103.7345756
261 JURONG EAST ST 24,1.3445315,103.7404587
221A JURONG EAST ST 21,1.3407925,103.7366325
224 JURONG EAST ST 21,1.3416891,103.7367456
217 JURONG EAST ST 21,1.3399972,103.7380128
44 TEBAN GDNS RD,1.3208104,103.7415654
524 JURONG WEST ST 52,1.3472282,103.7172901
527 JURONG WEST ST 52,1.3478932,103.7162947
531 JURONG WEST ST 52,1.3492484,103.7152811
536 JURONG WEST ST 52,1.349844,103.716567
458 JURONG WEST ST 41,1.3502891,103.720096
483 JURONG WEST ST 41,1.3473801,103.7257366
460 JURONG WEST ST 41,1.3499918,103.72082
219 LOR 8 TOA PAYOH,1.3427803,103.8557971
8 MARSILING DR,1.4414213,103.777394
35 CHAI CHEE AVE,1.3248659,103.9261361
15 BEDOK STH RD,1.3208647,103.9355622
6 BEDOK STH AVE 2,1.3221825,103.9348375
51 NEW UPP CHANGI RD,1.323705,103.941309
34 BEDOK STH AVE 2,1.3219812,103.9380553
41 BEDOK STH RD,1.3211277,103.9407283
35 BEDOK STH AVE 2,1.3223734,103.9398229
43 BEDOK STH RD,1.3215614,103.9416343
52 NEW UPP CHANGI RD,1.32397,103.9425372
106 HENDERSON CRES,1.2896292,103.8222827
23 TELOK BLANGAH CRES,1.2761723,103.8207692
24 TELOK BLANGAH CRES,1.2754417,103.820678
40 TELOK BLANGAH RISE,1.2722113,103.8232113
53 CHIN SWEE RD,1.287242,103.8412918
26 JLN BERSEH,1.3063,103.857566
334 KRETA AYER RD,1.2815328,103.8422758
335B SMITH ST,1.2823787,103.8435143
49 WHAMPOA STH,1.324448,103.866396
84 WHAMPOA DR,1.3233427,103.8570266
95 WHAMPOA DR,1.3221924,103.8561821
45 MARINE CRES,1.304537,103.9124505
17 MARINE TER,1.3037229,103.9141725
54 MARINE TER,1.305327,103.9149881
55 MARINE TER,1.3054058,103.9139912
62 MARINE DR,1.3026095,103.909057
63 MARINE DR,1.3023525,103.9093065
168A QUEENSWAY,1.2889285,103.8035364
15 GHIM MOH RD,1.3091582,103.7883962
202 TOA PAYOH NTH,1.3433433,103.8474132
208 TOA PAYOH NTH,1.341957,103.845176
191 LOR 4 TOA PAYOH,1.3317936,103.8509847
213 LOR 8 TOA PAYOH,1.3410137,103.8542797
222 LOR 8 TOA PAYOH,1.341746,103.855946
220 LOR 8 TOA PAYOH,1.3426302,103.8564312
228 LOR 8 TOA PAYOH,1.3390847,103.8587186
5 MARSILING DR,1.4394594,103.7750008
452 ANG MO KIO AVE 10,1.3688949,103.856313
476 ANG MO KIO AVE 10,1.3624185,103.8576169
417 ANG MO KIO AVE 10,1.3650281,103.8551856
130 ANG MO KIO AVE 3,1.3703816,103.8417789
433 ANG MO KIO AVE 10,1.3680358,103.8544609
440 ANG MO KIO AVE 10,1.3664995,103.8540985
586 ANG MO KIO AVE 3,1.3703046,103.8535072
450 ANG MO KIO AVE 10,1.3684689,103.8555479
435 ANG MO KIO AVE 10,1.3677443,103.8541891
434 ANG MO KIO AVE 10,1.3679694,103.8532832
447 ANG MO KIO AVE 10,1.3675144,103.8559103
571 ANG MO KIO AVE 3,1.3701286,103.8547614
443 ANG MO KIO AVE 10,1.3661952,103.8552926
422 ANG MO KIO AVE 3,1.3679063,103.851562
416 ANG MO KIO AVE 10,1.3644426,103.855095
451 ANG MO KIO AVE 10,1.3688347,103.8556385
421 ANG MO KIO AVE 10,1.3653349,103.8528303
124 ANG MO KIO AVE 6,1.3708768,103.8447681
585 ANG MO KIO AVE 3,1.3706862,103.8524706
471 ANG MO KIO AVE 10,1.3634808,103.8567256
404 ANG MO KIO AVE 10,1.3617351,103.854642
449 ANG MO KIO AVE 10,1.3678807,103.8559103
453 ANG MO KIO AVE 10,1.368633,103.8560114
507 ANG MO KIO AVE 8,1.374471,103.849946
649 ANG MO KIO AVE 5,1.3777697,103.8438623
604 ANG MO KIO AVE 5,1.3800876,103.8360724
610 ANG MO KIO AVE 4,1.3798478,103.8394238
575 ANG MO KIO AVE 10,1.3714234,103.8558242
644 ANG MO KIO AVE 4,1.379175,103.8409287
534 ANG MO KIO AVE 10,1.3741187,103.8540985
565 ANG MO KIO AVE 3,1.3695507,103.8584469
504 ANG MO KIO AVE 8,1.3748087,103.848935
557 ANG MO KIO AVE 10,1.3716063,103.8577221
601 ANG MO KIO AVE 5,1.3810778,103.8351361
523 ANG MO KIO AVE 5,1.3759507,103.8531971
456 ANG MO KIO AVE 10,1.367206,103.8585374
611 ANG MO KIO AVE 5,1.3783229,103.8370688
463 ANG MO KIO AVE 10,1.3669193,103.8574503
607 ANG MO KIO AVE 4,1.3803646,103.8387898
457 ANG MO KIO AVE 10,1.3657393,103.8588092
536 ANG MO KIO AVE 10,1.374504,103.854003
524 ANG MO KIO AVE 5,1.3734782,103.8530779
637 ANG MO KIO AVE 6,1.3803431,103.842413
605 ANG MO KIO AVE 5,1.3797195,103.8363441
643 ANG MO KIO AVE 5,1.3774964,103.8405108
533 ANG MO KIO AVE 5,1.3741984,103.8530114
625 ANG MO KIO AVE 9,1.3822555,103.8412354
461 ANG MO KIO AVE 10,1.3675797,103.8572692
560 ANG MO KIO AVE 10,1.3707919,103.8591716
157 ANG MO KIO AVE 4,1.375304,103.8395144
535 ANG MO KIO AVE 5,1.3745632,103.8532832
559 ANG MO KIO AVE 10,1.3710191,103.8579033
578 ANG MO KIO AVE 10,1.3718197,103.8549348
624 ANG MO KIO AVE 4,1.3815302,103.8399673
465 ANG MO KIO AVE 10,1.3662627,103.8569974
621 ANG MO KIO AVE 9,1.3830649,103.8406919
576 ANG MO KIO AVE 10,1.3714059,103.854702
577 ANG MO KIO AVE 10,1.3717852,103.8558518
602 ANG MO KIO AVE 5,1.3807151,103.8353025
505 ANG MO KIO AVE 8,1.3748745,103.8502032
639 ANG MO KIO AVE 6,1.3799029,103.8425036
635 ANG MO KIO AVE 6,1.3807828,103.842413
506 ANG MO KIO AVE 8,1.3743701,103.8487538
646 ANG MO KIO AVE 6,1.3794551,103.8438623
538 ANG MO KIO AVE 5,1.3756617,103.8533738
462 ANG MO KIO AVE 10,1.3669161,103.8579939
713 ANG MO KIO AVE 6,1.371464,103.846517
561 ANG MO KIO AVE 10,1.3705796,103.8579033
720 ANG MO KIO AVE 6,1.3718135,103.8469819
163 ANG MO KIO AVE 4,1.3735762,103.837598
526 WOODLANDS DR 14,1.4330054,103.7927834
682D WOODLANDS DR 73,1.4408776,103.8048382
684C WOODLANDS DR 62,1.4400209,103.8035665
682A WOODLANDS DR 62,1.4402336,103.8033568
683C WOODLANDS DR 62,1.4400209,103.8035665
522 WOODLANDS DR 14,1.433805,103.794051
519 WOODLANDS DR 14,1.4347724,103.7918779
683B WOODLANDS DR 62,1.4400209,103.8035665
682C WOODLANDS DR 73,1.4406583,103.8043533
684A WOODLANDS DR 73,1.4412235,103.8050985
518 WOODLANDS DR 14,1.4344071,103.7916062
682B WOODLANDS DR 62,1.4400209,103.8035665
523 WOODLANDS DR 14,1.4332178,103.794051
685C WOODLANDS DR 73,1.4415774,103.8056324
685B WOODLANDS DR 73,1.4415939,103.8062019
687A WOODLANDS DR 75,1.4425784,103.8070288
686A WOODLANDS DR 73,1.442935,103.8060737
687B WOODLANDS DR 75,1.4417739,103.807393
686B WOODLANDS DR 73,1.4426114,103.8061852
686C WOODLANDS DR 73,1.4415774,103.8056324
687C WOODLANDS DR 75,1.44117,103.806369
689E WOODLANDS DR 75,1.4435754,103.8086909
689A WOODLANDS DR 75,1.4445088,103.8079963
690B WOODLANDS DR 75,1.4433331,103.8081775
690A WOODLANDS DR 75,1.4436256,103.8083586
688F WOODLANDS DR 75,1.4441357,103.8079611
690C WOODLANDS DR 75,1.4429678,103.8079058
690F WOODLANDS DR 75,1.4435754,103.8086909
688A WOODLANDS DR 75,1.4439785,103.8073795
688C WOODLANDS DR 75,1.4434121,103.8072719
688D WOODLANDS DR 75,1.4435573,103.8075436
689B WOODLANDS DR 75,1.4445088,103.8079963
689F WOODLANDS DR 75,1.443492,103.8087142
763 BEDOK RESERVOIR VIEW,1.3362289,103.9350188
771 BEDOK RESERVOIR VIEW,1.3360242,103.9387805
773 BEDOK RESERVOIR VIEW,1.3362884,103.9373755
769 BEDOK RESERVOIR VIEW,1.3358468,103.9378287
774 BEDOK RESERVOIR VIEW,1.3365111,103.9368316
772 BEDOK RESERVOIR VIEW,1.3365053,103.9378287
766 BEDOK RESERVOIR VIEW,1.3362205,103.9364691
292 BISHAN ST 22,1.3560008,103.8457645
289 BISHAN ST 24,1.3566652,103.8448587
293 BISHAN ST 22,1.3563291,103.845991
290 BISHAN ST 24,1.3562574,103.8448572
291 BISHAN ST 24,1.3560973,103.8451583
651 SENJA LINK,1.3866192,103.7636526
652 SENJA LINK,1.3873342,103.76363
655 SENJA RD,1.387275,103.7643316
650 SENJA LINK,1.3870322,103.763383
472 SEGAR RD,1.3879409,103.7725926
465 SEGAR RD,1.38728,103.7727737
471 SEGAR RD,1.3883059,103.7728642
479 SEGAR RD,1.3897,103.7726831
466 SEGAR RD,1.3869107,103.7732263
483 SEGAR RD,1.3888055,103.772072
468 SEGAR RD,1.3875331,103.7733621
470 SEGAR RD,1.3884504,103.7732263
481 SEGAR RD,1.3894105,103.7720494
474 SEGAR RD,1.3885285,103.7724115
183 JELEBU RD,1.3799312,103.7633584
478 SEGAR RD,1.3896256,103.7728642
477 SEGAR RD,1.3893302,103.7732263
182 JELEBU RD,1.379934,103.763274
625 SENJA RD,1.3856672,103.760371
630 SENJA RD,1.3867338,103.7597825
627 SENJA RD,1.3856183,103.7591582
629 SENJA RD,1.3865534,103.7592846
626 SENJA RD,1.3854703,103.7597445
632 CHOA CHU KANG NTH 6,1.3967734,103.7485578
643 CHOA CHU KANG ST 64,1.39857,103.748603
633 CHOA CHU KANG NTH 6,1.3966224,103.7492819
639 CHOA CHU KANG ST 64,1.3977969,103.7491009
656 CHOA CHU KANG CRES,1.40032,103.7503229
670 CHOA CHU KANG CRES,1.4030491,103.7477884
659 CHOA CHU KANG CRES,1.4013549,103.749248
673 CHOA CHU KANG CRES,1.4013604,103.7480599
669 CHOA CHU KANG CRES,1.4028997,103.748241
682 CHOA CHU KANG CRES,1.4026964,103.7454349
674 CHOA CHU KANG CRES,1.401511,103.746883
676 CHOA CHU KANG CRES,1.4019586,103.746159
296E CHOA CHU KANG AVE 2,1.376944,103.7431086
296D CHOA CHU KANG AVE 2,1.3765622,103.7430848
296B CHOA CHU KANG AVE 2,1.3768341,103.7415428
681 CHOA CHU KANG CRES,1.402923,103.745549
453 CHOA CHU KANG AVE 4,1.3800987,103.7349354
671 CHOA CHU KANG CRES,1.402569,103.7480512
462 CHOA CHU KANG AVE 4,1.3776044,103.7352069
455 CHOA CHU KANG AVE 4,1.3793639,103.7352069
461 CHOA CHU KANG AVE 4,1.3782503,103.7344602
458 CHOA CHU KANG AVE 4,1.3782589,103.736112
464 CHOA CHU KANG AVE 4,1.3768676,103.7358405
689 JURONG WEST CTRL 1,1.3410213,103.7062018
692 JURONG WEST CTRL 1,1.3423537,103.7064762
693 JURONG WEST CTRL 1,1.3426687,103.7063375
687 JURONG WEST CTRL 1,1.3416104,103.7056588
688 JURONG WEST CTRL 1,1.3410264,103.7052969
690 JURONG WEST CTRL 1,1.3413112,103.7067447
683C JURONG WEST ST 64,1.3433361,103.7047014
679A JURONG WEST CTRL 1,1.3442905,103.7057967
681A JURONG WEST CTRL 1,1.3443674,103.7051633
684C JURONG WEST ST 64,1.3436301,103.7045204
680C JURONG WEST CTRL 1,1.3444817,103.7058369
683B JURONG WEST CTRL 1,1.34297,103.7048897
684A JURONG WEST ST 64,1.3440084,103.7038963
682B JURONG WEST CTRL 1,1.3436252,103.7056136
685B JURONG WEST ST 64,1.3429014,103.7040753
686C JURONG WEST CTRL 1,1.3422411,103.7042563
682C JURONG WEST CTRL 1,1.34326,103.7054326
682A JURONG WEST CTRL 1,1.3439996,103.7054346
679C JURONG WEST CTRL 1,1.3440121,103.7064526
684B JURONG WEST ST 64,1.3438598,103.7042583
603 JURONG WEST ST 62,1.3389572,103.7003825
607 JURONG WEST ST 65,1.338009,103.69969
610 JURONG WEST ST 65,1.3380703,103.7009563
606 JURONG WEST ST 65,1.3380217,103.6991023
613 JURONG WEST ST 62,1.3397711,103.7006368
601 JURONG WEST ST 62,1.3397004,103.7001843
272C JURONG WEST ST 24,1.3508292,103.7047943
272B JURONG WEST ST 24,1.3505958,103.7049836
271D JURONG WEST ST 24,1.3501561,103.7049836
272D JURONG WEST ST 24,1.3511113,103.7045311
987D JURONG WEST ST 93,1.3366579,103.6953889
109 MCNAIR RD,1.3217182,103.8591489
112 MCNAIR RD,1.3212252,103.8589904
119 MCNAIR RD,1.3198457,103.857088
122 MCNAIR RD,1.3189682,103.8569974
108 MCNAIR RD,1.3219533,103.8596246
111 MCNAIR RD,1.3213757,103.8582657
113 LOR 3 GEYLANG,1.3118815,103.8739642
112 LOR 3 GEYLANG,1.3121503,103.8738257
113 WHAMPOA RD,1.3259365,103.8572918
4 BOON KENG RD,1.3160428,103.8599522
6 BOON KENG RD,1.3174692,103.8609326
4B ST. GEORGE'S LANE,1.3222424,103.8602587
38 CAMBRIDGE RD,1.3166725,103.848935
39 CAMBRIDGE RD,1.3163824,103.8484821
110 WHAMPOA RD,1.3268505,103.8560239
59A GEYLANG BAHRU,1.3225134,103.8681221
104 WHAMPOA DR,1.3209644,103.8533738
13 UPP BOON KENG RD,1.3145569,103.8704735
14A UPP BOON KENG RD,1.3154703,103.8706547
60 GEYLANG BAHRU,1.3227698,103.8690663
813 JELLICOE RD,1.3073806,103.8620706
816 JELLICOE RD,1.307099,103.8611667
19 JLN TENTERAM,1.3276963,103.8593314
18 JLN TENTERAM,1.3279514,103.8600775
13 FARRER PK RD,1.3116836,103.8513808
3A UPP BOON KENG RD,1.3140511,103.87258
2C UPP BOON KENG RD,1.3132806,103.8718968
3D UPP BOON KENG RD,1.313468,103.872905
38D BENDEMEER RD,1.3218715,103.8668213
426 PASIR RIS DR 6,1.3700007,103.9556869
427 PASIR RIS DR 6,1.3703105,103.9559362
102 PASIR RIS ST 12,1.367442,103.9580667
126 PASIR RIS ST 11,1.365553,103.955149
477 PASIR RIS DR 6,1.3748191,103.9582253
469 PASIR RIS DR 6,1.3735613,103.9574548
423 PASIR RIS DR 6,1.3699334,103.9546897
124 PASIR RIS ST 11,1.3658752,103.9542235
468 PASIR RIS DR 6,1.3739096,103.9567346
122 PASIR RIS ST 11,1.366574,103.954289
121 PASIR RIS ST 11,1.366859,103.9545084
405 PASIR RIS DR 6,1.3738094,103.9555963
125 PASIR RIS ST 11,1.3657606,103.9545084
476 PASIR RIS DR 6,1.3752438,103.9582605
406 PASIR RIS DR 6,1.3738602,103.9553886
453 PASIR RIS DR 6,1.371844,103.957288
103 PASIR RIS ST 12,1.3677335,103.9582933
440 PASIR RIS DR 4,1.3695853,103.9578174
473 PASIR RIS DR 6,1.3745315,103.9573188
104 PASIR RIS ST 12,1.3678583,103.9588599
118 PASIR RIS ST 11,1.3670586,103.954803
115 PASIR RIS ST 11,1.368905,103.9552336
409 PASIR RIS DR 6,1.3729387,103.9542364
114 PASIR RIS ST 11,1.3684667,103.9550523
425 PASIR RIS DR 6,1.3695715,103.9547468
467 PASIR RIS DR 6,1.3735463,103.9567295
442 PASIR RIS DR 6,1.3690369,103.9576814
127 PASIR RIS ST 11,1.3654634,103.9552336
119 PASIR RIS ST 11,1.3675158,103.954871
107 PASIR RIS ST 12,1.3677199,103.9575001
482 PASIR RIS DR 4,1.3737851,103.9596759
474 PASIR RIS DR 6,1.3752661,103.9569561
416 PASIR RIS DR 6,1.3716851,103.9556869
446 PASIR RIS DR 6,1.3704673,103.9572734
110 PASIR RIS ST 11,1.3687521,103.9563215
113 PASIR RIS ST 11,1.3680973,103.9555963
117 PASIR RIS ST 11,1.3678825,103.9547804
109 PASIR RIS ST 11,1.3683881,103.9559589
411 PASIR RIS DR 6,1.3725538,103.9543044
414 PASIR RIS DR 6,1.3722523,103.9563124
112 PASIR RIS ST 11,1.3676548,103.9561402
417 PASIR RIS DR 6,1.3719791,103.9555056
475 PASIR RIS DR 6,1.3751425,103.9572993
568 PASIR RIS ST 51,1.3689255,103.9486839
458 PASIR RIS DR 4,1.3714416,103.9596759
484 PASIR RIS DR 4,1.3736681,103.9605424
485 PASIR RIS DR 4,1.3743849,103.9608584
565 PASIR RIS ST 51,1.368949,103.950237
569 PASIR RIS ST 51,1.3697284,103.9491371
461 PASIR RIS DR 4,1.3711546,103.9586786
556 PASIR RIS ST 51,1.3675325,103.9520607
478 PASIR RIS DR 4,1.3747301,103.9587576
487 PASIR RIS DR 4,1.374903,103.960519
551 PASIR RIS ST 51,1.3673812,103.9528766
228 PASIR RIS ST 21,1.3721626,103.9615797
229 PASIR RIS ST 21,1.3727474,103.961761
256 PASIR RIS ST 21,1.367608,103.9640276
559 PASIR RIS ST 51,1.3664363,103.9516981
234 PASIR RIS DR 4,1.3734054,103.9619424
214 PASIR RIS ST 21,1.3677893,103.9612398
226 PASIR RIS ST 21,1.3711358,103.9618517
230 PASIR RIS ST 21,1.3727523,103.9609451
255 PASIR RIS ST 21,1.3685588,103.9642089
254 PASIR RIS ST 21,1.3681227,103.9636649
252 PASIR RIS ST 21,1.3684226,103.9624863
521 PASIR RIS ST 52,1.3737543,103.9444724
231 PASIR RIS DR 4,1.373483,103.9612171
257 PASIR RIS ST 21,1.367097,103.9637556
558 PASIR RIS ST 51,1.3667292,103.9516981
191 PASIR RIS ST 12,1.3659371,103.9587013
232 PASIR RIS DR 4,1.3747449,103.9616432
514 PASIR RIS ST 52,1.3746349,103.9429936
190 PASIR RIS ST 12,1.3652971,103.958588
560 PASIR RIS ST 51,1.3667367,103.9504289
519 PASIR RIS ST 52,1.3740372,103.9450125
142 PASIR RIS ST 11,1.3635388,103.9587693
274 PASIR RIS ST 21,1.364184,103.9641862
272 PASIR RIS ST 21,1.3650249,103.9643676
139 PASIR RIS ST 11,1.3637541,103.9594946
144 PASIR RIS ST 11,1.3623566,103.9605825
626 PASIR RIS DR 3,1.3798111,103.9409787
149 PASIR RIS ST 13,1.3617428,103.962237
151 PASIR RIS ST 13,1.3629861,103.9624637
641 PASIR RIS DR 1,1.37645,103.9395737
639 PASIR RIS DR 1,1.3767042,103.9399362
633 PASIR RIS DR 3,1.3780319,103.9406135
640 PASIR RIS DR 1,1.3758223,103.9404348
148 PASIR RIS ST 13,1.3620739,103.961965
571 PASIR RIS ST 53,1.3731359,103.9457151
627 PASIR RIS DR 3,1.37958,103.940668
631 PASIR RIS DR 3,1.378937,103.9401629
570 PASIR RIS ST 53,1.3728386,103.9464403
635 PASIR RIS DR 1,1.3774712,103.9402988
150 PASIR RIS ST 13,1.3629455,103.9631436
327 YISHUN RING RD,1.4301504,103.8424356
390 YISHUN AVE 6,1.4292884,103.8483915
867 YISHUN ST 81,1.4140957,103.8377028
439 YISHUN AVE 11,1.4221089,103.846761
403 YISHUN AVE 6,1.4269743,103.8488897
787 YISHUN RING RD,1.4210906,103.831908
165 BEDOK STH RD,1.3202925,103.9460775
159 BEDOK STH AVE 3,1.3190559,103.9456246
166 BEDOK STH AVE 3,1.32001,103.9451699
156 BEDOK STH AVE 3,1.3183149,103.945449
157 BEDOK STH AVE 3,1.3186821,103.9457167
172 BEDOK STH RD,1.3206302,103.9445817
141 BEDOK RESERVOIR RD,1.335317,103.913354
146 BEDOK RESERVOIR RD,1.3346066,103.9118161
142 BEDOK RESERVOIR RD,1.3357141,103.9132888
140 BEDOK RESERVOIR RD,1.3348915,103.9131756
128 BEDOK RESERVOIR RD,1.3334379,103.9114536
147 BEDOK RESERVOIR RD,1.3349004,103.9116349
149 BEDOK RESERVOIR RD,1.3356275,103.9124505
125 BEDOK RESERVOIR RD,1.3330077,103.909913
148 BEDOK RESERVOIR RD,1.3353932,103.9118388
132 BEDOK RESERVOIR RD,1.332923,103.9119068
135 BEDOK RESERVOIR RD,1.3331404,103.9122693
124 BEDOK RESERVOIR RD,1.3326976,103.910055
131 BEDOK RESERVOIR RD,1.3331446,103.9115443
150 BEDOK RESERVOIR RD,1.3360666,103.9124505
139 BEDOK RESERVOIR RD,1.3345019,103.9136351
107 BISHAN ST 12,1.3463946,103.8480291
109 BISHAN ST 12,1.3467612,103.8479386
113 BISHAN ST 12,1.3472701,103.8485727
114 BISHAN ST 12,1.3476367,103.8484821
123 BISHAN ST 12,1.346539,103.8504571
127 BISHAN ST 12,1.3460807,103.8516526
131 BISHAN ST 12,1.3455718,103.8510185
145 BISHAN ST 11,1.3448197,103.8544609
181 BISHAN ST 13,1.3489256,103.8530122
124 BISHAN ST 12,1.3463772,103.8510185
193 BISHAN ST 13,1.34873,103.850908
406 SIN MING AVE,1.3630275,103.8340797
126 BISHAN ST 12,1.3461695,103.8521282
148 BISHAN ST 11,1.344233,103.854642
176 BISHAN ST 13,1.3482009,103.8537362
195 BISHAN ST 13,1.3483366,103.8509053
184 BISHAN ST 13,1.3501037,103.8523773
142 BISHAN ST 12,1.3454839,103.853555
369 BT BATOK ST 31,1.3599955,103.7509565
338 BT BATOK ST 34,1.3635134,103.750866
325 BT BATOK ST 33,1.3625813,103.7473358
331 BT BATOK ST 33,1.3636062,103.7475168
358 BT BATOK ST 31,1.3614621,103.7507755
514 BT BATOK ST 52,1.3545101,103.7524275
336 BT BATOK ST 32,1.36492,103.748422
532 BT BATOK ST 51,1.3562666,103.7495987
267 BT BATOK EAST AVE 4,1.3485931,103.760193
349 BT BATOK ST 34,1.3621269,103.7498703
348 BT BATOK ST 34,1.3621226,103.7505944
324 BT BATOK ST 33,1.3622112,103.7479694
48 LENGKOK BAHRU,1.2873284,103.810896
53 LENGKOK BAHRU,1.288837,103.8136449
51 LENGKOK BAHRU,1.2877656,103.8121621
218 PETIR RD,1.3744281,103.7736564
226 PENDING RD,1.3752605,103.772321
225 PENDING RD,1.3755339,103.77257
111 GANGSA RD,1.3781971,103.7684054
416 SAUJANA RD,1.3832917,103.7684507
275 BANGKIT RD,1.3768586,103.7747655
240 BT PANJANG RING RD,1.3793706,103.7714157
435 BT PANJANG RING RD,1.3859742,103.7704198
431 BT PANJANG RING RD,1.3861931,103.7706008
207 PETIR RD,1.3736882,103.7748334
403 FAJAR RD,1.3811496,103.7680659
236 BT PANJANG RING RD,1.3790051,103.7712346
208 PETIR RD,1.3739991,103.7749465
270 BANGKIT RD,1.3770833,103.7739506
407 FAJAR RD,1.3814611,103.7680886
324 UBI AVE 1,1.3282302,103.904045
320 UBI AVE 1,1.3289416,103.9043849
319 UBI AVE 1,1.3282699,103.9035013
341 UBI AVE 1,1.3268711,103.9018021
327 UBI AVE 1,1.3268667,103.9039615
323 UBI AVE 1,1.3281186,103.9043622
315 UBI AVE 1,1.3291695,103.9029349
316 UBI AVE 1,1.3290262,103.9023912
318 UBI AVE 1,1.3284909,103.9032294
344 UBI AVE 1,1.3263013,103.8990835
313 UBI AVE 1,1.3291699,103.9039934
343 UBI AVE 1,1.3264393,103.9005335
349 UBI AVE 1,1.325855,103.9003522
348 UBI AVE 1,1.3261477,103.9003522
606 HOUGANG AVE 4,1.370781,103.8858085
605 HOUGANG AVE 4,1.3709238,103.8864427
602 HOUGANG AVE 4,1.3711398,103.887077
603 HOUGANG AVE 4,1.3715962,103.8860207
611 HOUGANG AVE 8,1.3700555,103.8846305
515 HOUGANG AVE 10,1.372218,103.8895768
627 HOUGANG AVE 8,1.3692612,103.8818192
614 HOUGANG AVE 8,1.3690284,103.8849024
511 HOUGANG AVE 10,1.3720825,103.888708
624 HOUGANG AVE 8,1.3702234,103.8822774
630 HOUGANG AVE 8,1.3704421,103.8811874
507 HOUGANG AVE 8,1.3724736,103.887598
613 HOUGANG AVE 8,1.3693208,103.884993
616 HOUGANG AVE 8,1.3690042,103.88349
675 HOUGANG AVE 8,1.3719617,103.8843587
637 HOUGANG AVE 8,1.3710335,103.8791007
532 HOUGANG AVE 6,1.3760982,103.8909734
697 HOUGANG ST 61,1.3755325,103.8875301
693 HOUGANG ST 61,1.3767785,103.8874395
648 HOUGANG AVE 8,1.3721316,103.8798257
527 HOUGANG AVE 6,1.3748555,103.8905203
506 HOUGANG AVE 8,1.3728214,103.8876207
686 HOUGANG ST 61,1.3757652,103.8853554
636 HOUGANG AVE 8,1.37063,103.8793272
512 HOUGANG AVE 10,1.3713494,103.8887986
586 WOODLANDS DR 16,1.4287737,103.7947302
764A WOODLANDS CIRCLE,1.44563,103.796607
764 WOODLANDS CIRCLE,1.4451644,103.7969487
766 WOODLANDS CIRCLE,1.4461911,103.7971298
572B WOODLANDS AVE 1,1.4317674,103.7898482
570C WOODLANDS AVE 1,1.431689,103.7899991
572A WOODLANDS AVE 1,1.4309609,103.7895552
782A WOODLANDS CRES,1.4472968,103.8025195
109 YISHUN RING RD,1.432807,103.828475
733 YISHUN AVE 5,1.4295967,103.8313712
161 YISHUN ST 11,1.4328537,103.8329687
149 YISHUN ST 11,1.4315757,103.8327545
232 YISHUN ST 21,1.434254,103.8371287
240 YISHUN RING RD,1.4326644,103.8394787
238 YISHUN RING RD,1.4332785,103.8392453
212 YISHUN ST 21,1.431806,103.837363
229 YISHUN ST 21,1.434889,103.836926
159 YISHUN ST 11,1.4328445,103.8338857
221 YISHUN ST 21,1.4340405,103.8363799
209 YISHUN ST 21,1.4318883,103.8375979
154 YISHUN ST 11,1.431633,103.8341397
257 YISHUN RING RD,1.4345711,103.8394917
775 YISHUN RING RD,1.4225172,103.8321621
758 YISHUN ST 72,1.4260358,103.8340793
658 YISHUN AVE 4,1.4219519,103.8394465
612 YISHUN ST 61,1.420378,103.835239
306 YISHUN CTRL,1.4312467,103.8401485
603 YISHUN ST 61,1.4220655,103.8355729
812 YISHUN RING RD,1.417086,103.8321348
838 YISHUN ST 81,1.4164017,103.8332837
799 YISHUN RING RD,1.419247,103.832491
795 YISHUN RING RD,1.41971,103.832403
619 YISHUN RING RD,1.41916,103.834754
